iter	Logloss
245	0.04896387244
246	0.04864734696
247	0.04835214538
248	0.0480640174
249	0.04784120827
250	0.04759640629
251	0.04738630471
252	0.0470672877
253	0.04685106149
254	0.0466367485
255	0.04635536364
256	0.04619276094
257	0.04582341092
258	0.04558273167
259	0.04530979472
260	0.04502700468
261	0.04474361441
262	0.04447314639
263	0.04425301098
264	0.04400148395
265	0.04377401827
266	0.04348637167
267	0.043272684
268	0.04305462292
269	0.0428350028
270	0.04259411799
271	0.042395447
272	0.04218672498
273	0.04191219696
274	0.04170444751
275	0.04149700172
276	0.04133178008
277	0.04099250012
278	0.04075839467
279	0.04055974545
280	0.0403678289
281	0.04012768293
282	0.03984257257
283	0.03967929627
284	0.03940653924
285	0.03918105887
286	0.0389711126
287	0.0387682544
288	0.03855609821
289	0.03837831866
290	0.03819025206
291	0.03795549199
292	0.03774175495
293	0.03760910598
294	0.03746677481
295	0.03726129926
296	0.03708565351
297	0.03690526465
298	0.03673886447
299	0.03660408587
300	0.03643651916
301	0.03623391796
302	0.03605988231
303	0.03586015162
304	0.03565582604
305	0.03553552033
306	0.0353938925
307	0.03526167513
308	0.03509220594
309	0.03493037982
310	0.0347381634
311	0.03458754091
312	0.03439734223
313	0.03426325559
314	0.03411145447
315	0.03395830408
316	0.0338017679
317	0.03362001315
318	0.03343895331
319	0.03328694869
320	0.03313050126
321	0.03297393964
322	0.03282560607
323	0.03267926678
324	0.03251908315
325	0.03238189171
326	0.03223438481
327	0.03208766951
328	0.03195501149
329	0.03183126336
330	0.03168920657
331	0.03155890458
332	0.03140386143
333	0.03126536898
334	0.03110235187
335	0.03098578054
336	0.03082692929
337	0.03073604298
338	0.03060494068
339	0.03045005222
340	0.03032967295
341	0.03019191742
342	0.03004931256
343	0.02992998355
344	0.02979573648
345	0.02963864428
346	0.0295130383
347	0.02938414131
348	0.02924984579
349	0.02911912031
350	0.02898249778
351	0.02885544284
352	0.02875460489
353	0.02863469325
354	0.02852380379
355	0.02837921824
356	0.02826455925
357	0.02812601948
358	0.0280090518
359	0.02791287249
360	0.0277767579
361	0.02766917453
362	0.02756680957
363	0.02743893004
364	0.02733527374
365	0.02727939479
366	0.02716638126
367	0.02704969535
368	0.02694437916
369	0.02680865858
370	0.02668707537
371	0.02655095329
372	0.02645897337
373	0.02631559812
374	0.02620818907
375	0.02611614249
376	0.02599025893
377	0.02588063082
378	0.02577477728
379	0.02566618074
380	0.02556092218
381	0.02547284864
382	0.02537920598
383	0.02529717937
384	0.0251917631
385	0.02507268941
386	0.02497265387
387	0.02486752882
388	0.0247267292
389	0.02463312573
390	0.02457198596
391	0.02448740774
392	0.02437607113
393	0.02429047279
394	0.02419775736
395	0.02409439989
396	0.02399964558
397	0.02394111267
398	0.02387595934
399	0.02376355334
400	0.02368046177
401	0.02361802936
402	0.02353160574
403	0.02344282281
404	0.02335991981
405	0.0232710395
406	0.02316352781
407	0.0230873408
408	0.02299923031
409	0.02289288848
410	0.02281671339
411	0.02271575266
412	0.02265374735
413	0.02259434624
414	0.0225157385
415	0.02243571044
416	0.02236875334
417	0.02229149097
418	0.02222041103
419	0.02212584096
420	0.0220262563
421	0.02194959027
422	0.02187469456
423	0.02178218842
424	0.02170290089
425	0.02160629194
426	0.02154009642
427	0.02143256211
428	0.02136340137
429	0.02129235952
430	0.02121325422
431	0.02113939006
432	0.02107384691
433	0.02102789107
434	0.02095125421
435	0.02088778393
436	0.02081899215
437	0.02074430131
438	0.02068573548
439	0.02063177401
440	0.02057126102
441	0.02050249889
442	0.02046837119
443	0.02039503554
444	0.02033048571
445	0.02028892541
446	0.02022109552
447	0.02013291761
448	0.02004899909
449	0.01998055068
450	0.01990356037
451	0.01984421296
452	0.01978027156
453	0.01970637245
454	0.01963455038
455	0.01958992358
456	0.01954419529
457	0.01950985737
458	0.01945672899
459	0.0193717999
460	0.01934075727
461	0.01928204237
462	0.01920975929
463	0.01917676948
464	0.01912406999
465	0.01908003914
466	0.01903999983
467	0.0189893553
468	0.0189413823
469	0.01890776773
470	0.01886169806
471	0.01880614225
472	0.01870961617
473	0.01863715375
474	0.01859483574
475	0.01853670805
476	0.01848518639
477	0.018435079
478	0.01840251274
479	0.01833166088
480	0.01829757974
481	0.01823822188
482	0.01817145939
483	0.01812282763
484	0.01805922499
485	0.01800833959
486	0.01795639649
487	0.01787952489
488	0.01783491749
489	0.01778631643
490	0.01771166812
491	0.01764921467
492	0.01758861616
493	0.01753818963
494	0.01748966329
495	0.01740321148
496	0.01734665181
497	0.01730031848
498	0.01724099208
499	0.01720302021
500	0.01715351455
501	0.01711212377
502	0.01707584893
503	0.01701106415
504	0.01696637547
505	0.01691282722
506	0.01685712292
507	0.01682067168
508	0.01675754571
509	0.0167199007
510	0.01668367214
511	0.01663683808
512	0.01660114777
513	0.01655298901
514	0.01648375274
515	0.01647573722
516	0.01644586329
517	0.01640909315
518	0.01633714157
519	0.01627730354
520	0.01623384779
521	0.01619419149
522	0.01614280976
523	0.01609370408
524	0.01604205182
525	0.01599596076
526	0.01596118639
527	0.01591764588
528	0.01586510165
529	0.01582488873
530	0.01577273099
531	0.01573145491
532	0.01568264288
533	0.01563335271
534	0.01558839365
535	0.01554217768
536	0.01550834584
537	0.01546778951
538	0.01542850397
539	0.01539389067
540	0.01536170034
541	0.01532205344
542	0.01527156038
543	0.015237613
544	0.01522060082
545	0.01517803291
546	0.01515126967
547	0.01510735056
548	0.01505906289
549	0.01501936748
550	0.01497745723
551	0.01493572368
552	0.01490948843
553	0.01486552419
554	0.01481193943
555	0.01475746203
556	0.01473646976
557	0.01470246399
558	0.01466010433
559	0.01459549877
560	0.01456039825
561	0.01452263454
562	0.01447628131
563	0.01443244316
564	0.01443027375
565	0.01439614205
566	0.01435541774
567	0.01432262513
568	0.01429279671
569	0.01425858442
570	0.01421359665
571	0.01418677883
572	0.01413553043
573	0.01410299794
574	0.01407091436
575	0.01404283398
576	0.01401009987
577	0.01396330808
578	0.01393110982
579	0.01389825974
580	0.01386239255
581	0.01383385636
582	0.01379431218
583	0.01375732957
584	0.01371910565
585	0.01368840365
586	0.01364684013
587	0.01361722779
588	0.0135706837
589	0.01353144891
590	0.01349517391
591	0.01345216318
592	0.01341868172
593	0.01341357106
594	0.01337797192
595	0.01335003976
596	0.01332575977
597	0.01330229465
598	0.0132603789
599	0.01321605986
600	0.01317617841
601	0.01315276023
602	0.01312388945
603	0.01309840194
604	0.01307416808
605	0.01305000922
606	0.01301939663
607	0.01297240331
608	0.0129365693
609	0.01290259837
610	0.01287678334
611	0.01284033261
612	0.01279953521
613	0.01276299005
614	0.01273202561
615	0.01270015044
616	0.01266368884
617	0.01263016564
618	0.01259565038
619	0.01257730379
620	0.01255048632
621	0.01252955383
622	0.01250010849
623	0.01247381072
624	0.01244802437
625	0.01241783434
626	0.01239726187
627	0.01237297044
628	0.01233416959
629	0.01231098243
630	0.01228201277
631	0.01225617768
632	0.01221841304
633	0.01218327495
634	0.01215707672
635	0.01211498817
636	0.01209734322
637	0.0120715221
638	0.01204137767
639	0.01201372651
640	0.01198136901
641	0.0119613024
642	0.01193582791
643	0.01191139252
644	0.01188827507
645	0.0118598467
646	0.01183713789
647	0.01181623558
648	0.01179281648
649	0.01176233395
650	0.01175852063
651	0.01172581898
652	0.01170956193
653	0.0116855827
654	0.01165354723
655	0.01162390738
656	0.01159764091
657	0.01157611487
658	0.0115472296
659	0.01151982573
660	0.01150158657
661	0.01146773804
662	0.01143512428
663	0.01140335538
664	0.01138434404
665	0.01135750144
666	0.01133294976
667	0.01130517377
668	0.01128112218
669	0.01126425161
670	0.01123925821
671	0.01120687654
672	0.01117852957
673	0.01115638815
674	0.01113643751
675	0.01110122263
676	0.01107604768
677	0.01104570635
678	0.01102385084
679	0.01100924803
680	0.01098741364
681	0.0109605454
682	0.01093141546
683	0.01091127476
684	0.01088816972
685	0.01086640652
686	0.01083778654
687	0.01081336897
688	0.01078736068
689	0.01076609693
690	0.01074396352
691	0.01072061749
692	0.01070257248
693	0.01067627277
694	0.01065369579
695	0.01063159797
696	0.01060552782
697	0.0105855947
698	0.01056356071
699	0.0105406973
700	0.0105139537
701	0.01049776921
702	0.01047791196
703	0.01045866047
704	0.01043659185
705	0.01042054451
706	0.01041056418
707	0.01037861706
708	0.01036212943
709	0.01034869916
710	0.01032642154
711	0.01030171841
712	0.01028997463
713	0.0102888842
714	0.01025865998
715	0.01023945876
716	0.01021917074
717	0.01020313502
718	0.01019526652
719	0.01018075709
720	0.0101527643
721	0.01013818996
722	0.01012785062
723	0.01010551918
724	0.01009155651
725	0.01006316883
726	0.01004039926
727	0.01002209623
728	0.01000675613
729	0.009982745783
730	0.009957602504
731	0.009934815753
732	0.00991413225
733	0.00989478975
734	0.009873817646
735	0.009854319265
736	0.0098466436
737	0.00984386892
738	0.009829088493
739	0.009808055821
740	0.009785558142
741	0.009763359322
742	0.009745612949
743	0.009726631033
744	0.009714254257
745	0.009690781963
746	0.009662668984
747	0.009645294569
748	0.009629756007
749	0.009616839215
750	0.009594530265
751	0.009572664986
752	0.009553553902
753	0.009529130615
754	0.009498877254
755	0.009477015967
756	0.009460588741
757	0.009438731302
758	0.009419639453
759	0.009395162382
760	0.009374137769
761	0.009345956706
762	0.009326723784
763	0.009311073621
764	0.009284916784
765	0.009268376229
766	0.009249729884
767	0.009236520549
768	0.009226739497
769	0.009206455578
770	0.009187390919
771	0.009172314942
772	0.009162924299
773	0.009146202682
774	0.009131345846
775	0.009115314436
776	0.009094220671
777	0.009083053383
778	0.009065872667
779	0.009041476713
780	0.009024371211
781	0.009003065448
782	0.00897958412
783	0.008961365471
784	0.008947914642
785	0.008931245186
786	0.008912344389
787	0.008893652793
788	0.008880079211
789	0.008855356919
790	0.008837879872
791	0.008814527426
792	0.008797392785
793	0.008779223123
794	0.008761627896
795	0.00874834574
796	0.008734818582
797	0.008722012627
798	0.008698484245
799	0.008670128778
800	0.008655694437
801	0.008641799907
802	0.00862946251
803	0.00861787407
804	0.008602930776
805	0.008581947448
806	0.008570614221
807	0.008545740934
808	0.008528662156
809	0.008505889542
810	0.008492638831
811	0.00848004729
812	0.008474266561
813	0.008459041596
814	0.008432068518
815	0.008422029985
816	0.008405991649
817	0.00838867053
818	0.008373096717
819	0.008354201354
820	0.008336768083
821	0.008325317187
822	0.008314091562
823	0.008293468906
824	0.008291863982
825	0.008274160521
826	0.008254374974
827	0.008241951187
828	0.008230098427
829	0.008221615244
830	0.008219686308
831	0.008201349863
832	0.008185618277
833	0.00817559707
834	0.008158543326
835	0.008137084049
836	0.008120529741
837	0.008102426907
838	0.008084187533
839	0.008071881189
840	0.008057840566
841	0.008041454823
842	0.008035117136
843	0.008018365661
844	0.007999974667
845	0.007979884587
846	0.007967354502
847	0.007950974225
848	0.007937434844
849	0.007929300833
850	0.007911279478
851	0.007898567239
852	0.007883647867
853	0.007869672731
854	0.007852062293
855	0.007843234352
856	0.007828357922
857	0.007816210061
858	0.007803440725
859	0.007787468055
860	0.007771362808
861	0.007766076501
862	0.007750065737
863	0.007735951552
864	0.007726494244
865	0.007719374147
866	0.007708941361
867	0.007698281341
868	0.007682687985
869	0.007669458332
870	0.007650477674
871	0.007634116072
872	0.0076328616
873	0.007630128842
874	0.007613736314
875	0.0075940848
876	0.007581457298
877	0.007565260745
878	0.007545374095
879	0.00754371374
880	0.007535941279
881	0.00752167624
882	0.007505935688
883	0.007489627469
884	0.007473922157
885	0.007460404244
886	0.007440892126
887	0.007439692898
888	0.007424468465
889	0.007423810598
890	0.007406589607
891	0.007398206478
892	0.007391602082
893	0.007371733405
894	0.007370513378
895	0.007368493596
896	0.007351816604
897	0.007350584689
898	0.007328414035
899	0.007310883124
900	0.007299601556
901	0.007288531579
902	0.007276023432
903	0.007264777561
904	0.007251560543
905	0.007250490223
906	0.007234177449
907	0.007218018482
908	0.007210433743
909	0.007200885017
910	0.007184137482
911	0.007177219792
912	0.007167854247
913	0.007147782108
914	0.007137776849
915	0.007119040442
916	0.007104166601
917	0.007090446051
918	0.007082880327
919	0.007064727403
920	0.007050236475
921	0.007039804618
922	0.007026320375
923	0.0070154425
924	0.00700902678
925	0.007008383627
926	0.006996911868
927	0.006985209792
928	0.006971499848
929	0.006960417848
930	0.006955210655
931	0.006940394548
932	0.006933408316
933	0.006924027893
934	0.00692290384
935	0.006909792424
936	0.006909160942
937	0.006901868352
938	0.006890625396
939	0.006880326721
940	0.006870443965
941	0.006859098655
942	0.006858406326
943	0.006846009185
944	0.00684553535
945	0.006834547506
946	0.006815256269
947	0.006803903679
948	0.006796204252
949	0.006785173076
950	0.006784378918
951	0.006772489981
952	0.00676817532
953	0.006766756017
954	0.006753377479
955	0.006738752718
956	0.006727621789
957	0.006718695646
958	0.006707501934
959	0.00669588614
960	0.006675447595
961	0.006665593887
962	0.00664864095
963	0.006633107051
964	0.006624018929
965	0.006614941501
966	0.006599414465
967	0.006592810132
968	0.006584521885
969	0.00656971493
970	0.006558973245
971	0.006551220867
972	0.006550659656
973	0.006540928536
974	0.006528926861
975	0.00651854599
976	0.006517983802
977	0.006506616816
978	0.006495945904
979	0.006485402836
980	0.006483133988
981	0.006471361755
982	0.006456118535
983	0.006444327415
984	0.006428701481
985	0.006427346569
986	0.006426634691
987	0.006418764277
988	0.006403652139
989	0.00639141792
990	0.006390849458
991	0.006378167503
992	0.006377668384
993	0.006365463379
994	0.006364963083
995	0.006364303445
996	0.006356741234
997	0.006348445182
998	0.006337414368
999	0.006336832052
